line
#WAIT
PING
ACK
#CON
#HS1
"VSOL,1,1,30,30"
"#WHEELS,0,30,0,0,30,0,0,30,0,0,30,0,0"
"VSOL,2,0,30,30"
"#WHEELS,80,30,9,180,30,21,201,30,19,160,30,11,153"
"VSOL,3,0,30,30"
"#WHEELS,160,30,23,134,30,30,128,30,27,124,30,25,110"
"VSOL,4,0,30,30"
"#WHEELS,240,30,28,112,30,30,118,30,29,117,30,30,89"
"VSOL,5,0,30,30"
"#WHEELS,320,30,32,99,30,30,119,30,29,118,30,32,82"
"VSOL,6,0,30,30"
"#WHEELS,400,30,32,91,30,29,118,30,29,118,30,33,77"
"VSOL,7,0,30,30"
"#WHEELS,480,30,32,83,30,31,117,30,29,120,30,32,78"
KA
"VSOL,8,0,30,30"
"#WHEELS,560,30,32,77,30,31,114,30,29,121,30,32,74"
"VSOL,9,0,30,30"
"#WHEELS,640,30,31,78,30,31,111,30,29,123,30,31,77"
"VSOL,10,0,30,30"
"#WHEELS,720,30,30,86,30,31,112,30,29,123,30,31,76"
"VSOL,11,0,30,30"
"#WHEELS,800,30,29,93,30,30,111,30,29,125,30,30,80"
"VSOL,12,0,30,30"
"#WHEELS,880,30,30,91,30,30,112,30,31,118,30,31,75"
"VSOL,13,0,30,30"
"#WHEELS,960,30,30,87,30,30,110,30,31,121,30,31,74"
KA
"VSOL,14,0,30,30"
"#WHEELS,1040,30,30,85,30,29,108,30,30,121,30,30,75"
"VSOL,15,0,30,30"
"#WHEELS,1120,30,30,84,30,30,108,30,30,121,30,31,77"
"VSOL,16,0,30,30"
"#WHEELS,1200,30,31,86,30,31,112,30,30,121,30,30,77"
"VSOL,17,0,30,30"
"#WHEELS,1280,30,30,87,30,30,115,30,30,116,30,30,73"
"VSOL,18,0,30,30"
"#WHEELS,1360,30,31,89,30,30,116,30,30,118,30,30,74"
"VSOL,19,0,30,30"
"#WHEELS,1440,30,30,92,30,31,117,30,30,120,30,30,76"
KA
"VSOL,20,0,30,30"
"#WHEELS,1520,30,30,89,30,30,109,30,31,116,30,30,75"
"VSOL,21,0,30,30"
"#WHEELS,1600,30,30,85,30,29,104,30,31,117,30,31,75"
"VSOL,22,0,30,30"
"#WHEELS,1680,30,31,79,30,28,103,30,31,119,30,30,76"
"VSOL,23,0,30,30"
"#WHEELS,1760,30,30,79,30,30,108,30,30,121,30,30,77"
"VSOL,24,0,30,30"
"#WHEELS,1840,30,31,83,30,30,111,30,30,121,30,30,78"
"VSOL,25,0,30,30"
"#WHEELS,1920,30,30,89,30,30,114,30,30,114,30,30,74"
"VSOL,26,0,30,30"
KA
"#WHEELS,2000,30,30,94,30,30,117,30,30,116,30,30,72"
"VSOL,27,0,30,30"
"#WHEELS,2080,30,31,95,30,31,118,30,29,116,30,29,75"
"VSOL,28,0,30,30"
"#WHEELS,2160,30,31,86,30,31,114,30,31,118,30,31,73"
"VSOL,29,0,30,30"
"#WHEELS,2240,30,30,80,30,30,108,30,31,116,30,31,75"
"VSOL,30,0,30,30"
"#WHEELS,2320,30,29,79,30,29,104,30,30,118,30,30,75"
"VSOL,31,0,30,30"
"#WHEELS,2400,30,29,81,30,29,107,30,31,117,30,31,78"
"VSOL,32,0,30,30"
"#WHEELS,2480,30,30,82,30,30,111,30,30,121,30,30,76"
KA
"VSOL,33,0,30,30"
"#WHEELS,2560,30,30,86,30,29,114,30,30,112,30,30,71"
"VSOL,34,0,30,30"
"#WHEELS,2640,30,30,91,30,30,118,30,30,115,30,30,73"
"VSOL,35,0,30,30"
"#WHEELS,2720,30,30,94,30,30,119,30,29,115,30,30,74"
"VSOL,36,0,30,30"
"#WHEELS,2800,30,31,89,30,30,112,30,30,116,30,30,73"
"VSOL,37,0,30,30"
"#WHEELS,2880,30,30,84,30,30,113,30,31,115,30,30,73"
"VSOL,38,0,30,30"
"#WHEELS,2960,30,30,80,30,30,108,30,30,114,30,30,73"
KA
"VSOL,39,0,30,30"
"#WHEELS,3040,30,30,80,30,30,107,30,30,120,30,30,79"
"VSOL,40,0,30,30"
"#WHEELS,3120,30,30,81,30,30,111,30,30,115,30,30,72"
"VSOL,41,0,30,30"
"#WHEELS,3200,30,30,85,30,30,111,30,30,115,30,29,71"
"VSOL,42,0,30,30"
"#WHEELS,3280,30,30,85,30,30,115,30,29,115,30,30,72"
"VSOL,43,0,30,30"
"#WHEELS,3360,30,29,88,30,30,115,30,29,114,30,29,73"
"VSOL,44,0,0,0"
